gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_value,tenure_ratio,service_density,tenure_MonthlyCharges,Churn
0,0,0,0,62,1,0,0,1,1,1,1,1,1,80.4,4981.15,0,0,0,0,0,0,0,79.06587301587301,0.012444426602972613,2,4984.8,0
1,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,1,0,0,0,0,0,0,97.453125,0.009613843935266785,1,1580.25,0
1,0,0,0,9,1,0,0,0,0,0,0,0,1,43.75,405.7,0,0,0,0,0,1,0,40.57,0.022129333661175313,0,393.75,0
0,0,1,0,9,1,0,0,0,0,0,0,0,1,70.89446507495988,659.1227001714868,1,0,0,0,0,0,0,60.75868415503651,0.014934702334550137,0,698.2931942136323,1
1,0,0,0,52,1,0,0,0,0,0,0,0,0,20.65,1022.95,0,1,1,0,0,0,1,19.300943396226415,0.050783729674300504,0,1073.8,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.432532377072228,20.432532377072228,0,1,0,0,0,0,0,10.216266188536114,0.04666022682773909,0,20.432532377072228,1
0,0,1,0,67,1,1,0,0,0,0,1,1,0,102.05724787168081,6819.981320946781,1,0,0,0,0,0,0,99.9707184326852,0.009864499279666716,1,6859.510704618804,1
0,0,1,1,68,1,1,1,1,1,1,1,1,1,113.15,7856.0,1,0,0,1,0,1,0,113.85507246376811,0.008654702812778414,3,7694.200000000001,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,26.214589936493624,116.64248176798783,0,0,0,0,0,0,0,21.812521796503763,0.03749232993803663,0,113.26712507583603,1
0,0,0,0,59,0,0,0,0,0,1,1,1,1,51.7,3005.8,0,0,0,0,0,1,0,50.09666666666667,0.019622189703339097,1,3050.3,0
0,1,0,0,26,1,1,0,1,1,0,0,0,0,105.4698051342215,2711.2052550940066,1,0,0,0,0,0,0,100.1521423300473,0.009615263946164018,1,2749.52991404261,1
1,0,0,1,3,1,0,1,0,0,1,0,0,1,55.1,154.65,0,0,0,0,0,0,1,38.6625,0.019274012206874396,2,165.3,1
1,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,0,1,0,1,1,0,0,24.785714285714285,0.03959683225341973,0,1410.75,0
0,0,0,0,32,1,1,1,1,0,1,1,1,1,108.15,3432.9,1,0,0,0,1,0,0,104.02727272727273,0.00931885028684586,3,3460.8,1
0,0,0,1,35,1,0,0,0,1,0,1,0,1,85.15,3030.6,1,0,1,0,0,1,0,84.18333333333334,0.011545058714870037,0,2980.25,1
0,0,1,0,65,1,1,0,0,1,0,1,1,0,108.04700470812496,6948.464730402071,1,0,0,0,0,0,0,105.27976864245562,0.009353301966058493,1,7023.055306028123,1
1,0,1,1,72,1,1,1,1,0,0,1,0,1,95.1,6843.15,1,0,0,1,0,1,0,93.7417808219178,0.010519933081536788,2,6847.2,0
0,0,0,0,26,1,0,0,0,0,1,1,0,0,59.45,1507.0,0,0,1,0,1,0,0,55.81481481481482,0.017241379310344827,1,1545.7,0
0,0,1,1,15,1,0,0,0,0,0,0,0,1,20.0,288.05,0,1,0,0,0,1,0,18.003125,0.05189413596263622,0,300.0,1
0,0,1,0,69,1,1,0,1,0,0,1,1,0,99.61352273116601,6861.534532491209,1,0,0,0,0,0,0,98.15316233648505,0.010054942954119548,1,6865.5089982248355,1
1,0,0,0,3,0,0,0,0,0,0,0,0,0,21.68531581031569,76.72766507766504,0,0,0,0,0,0,0,16.394228007977905,0.04803945687376017,0,79.9163157663159,1
1,0,1,1,58,0,0,1,0,1,1,1,1,0,59.75,3624.35,0,0,0,1,0,0,1,61.429661016949154,0.01599845532155516,2,3465.5,0
1,0,0,1,48,1,0,0,0,0,0,0,0,0,19.95,936.7,0,1,1,0,0,0,1,19.116326530612245,0.051189079663005226,0,957.5999999999999,0
1,0,1,0,55,1,1,0,1,0,0,0,0,1,77.75,4266.4,1,0,0,0,1,0,0,76.18571428571428,0.012888409804564842,1,4276.25,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.95,20.95,0,1,0,0,0,0,1,10.475,0.04555808656036447,0,20.95,1
0,0,0,0,17,1,1,0,0,0,0,0,1,1,94.28578441306865,1533.8112360107184,1,0,0,0,0,0,0,84.70523047361814,0.011223250134406736,0,1613.877380711119,1
1,1,1,0,72,1,1,1,0,1,1,1,1,1,109.75,8075.35,1,0,0,1,0,0,1,110.62123287671233,0.008914918248961474,2,7902.0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.65438259556463,132.47933458236054,1,0,0,0,0,0,0,44.15977819412018,0.014985125824119741,0,139.30876519112925,1
1,0,0,1,2,1,0,1,0,0,0,0,1,1,61.2,125.95,0,0,0,0,1,0,0,41.983333333333334,0.015754233950374164,1,122.4,0
0,1,1,0,6,1,0,0,0,1,0,1,1,1,95.75,573.75,1,0,0,0,0,1,0,81.96428571428571,0.010439321444106133,0,574.5,1
1,0,0,0,3,1,1,0,0,0,0,0,0,1,75.09967983170634,270.60747136313427,1,0,0,0,1,0,0,67.65186784078357,0.011045561469115879,0,225.29903949511902,1
0,0,1,1,66,1,1,1,0,1,1,1,1,1,84.0,5714.25,0,0,0,1,0,0,1,85.28731343283582,0.011548051266348804,2,5544.0,0
1,0,1,0,1,1,0,0,0,0,0,1,0,1,55.3,55.3,0,0,0,0,0,0,1,27.65,0.017761989342806397,0,55.3,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,92.4,6786.1,0,0,0,1,0,1,0,92.96027397260275,0.01060835997701522,3,6652.8,0
0,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,1,0,0,0,0,1,0,107.12,0.009099818003639926,1,4120.35,1
0,0,0,0,32,1,0,0,0,0,1,0,0,1,74.11624469739279,2406.480541844291,0,0,0,0,0,0,0,70.99158521376876,0.013668354251129833,1,2438.379197426945,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.90748613538235,19.90748613538235,0,1,0,0,0,0,0,9.953743067691175,0.04783192924034439,0,19.90748613538235,1
0,0,0,0,23,1,1,0,0,1,1,1,1,1,104.05,2470.1,1,0,0,0,0,0,1,102.92083333333333,0.009307595807535107,1,2393.15,1
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.25,208.0,0,1,0,0,0,0,1,17.333333333333332,0.05263157894736842,0,222.75,0
0,1,0,0,23,1,1,0,1,1,0,1,1,1,106.4,2483.5,1,0,0,0,0,1,0,103.47916666666667,0.009257395854296638,1,2447.2000000000003,1
1,0,1,0,65,1,1,0,0,1,0,1,1,0,104.38883795385877,6733.730714142254,1,0,0,0,0,0,0,101.56612762999578,0.009699290608582791,1,6816.78377115338,1
0,0,0,0,17,1,0,0,0,0,1,1,1,0,83.06546884111296,1422.044503557946,0,0,1,0,0,0,0,75.68667642124325,0.012518749348817249,1,1476.32475668226,1
0,0,1,1,65,1,1,1,1,0,0,0,1,1,69.55,4459.15,0,0,0,1,0,0,1,67.56287878787879,0.014573500891225633,2,4520.75,0
0,1,0,0,43,1,0,0,0,0,0,0,1,0,88.75517350127234,3895.5582677422244,1,0,0,0,0,0,1,87.16954929678904,0.011212461036564104,0,3877.5704279351676,1
1,1,0,0,47,1,1,0,0,0,0,0,0,1,93.78768335993935,4507.946232864925,1,0,0,0,0,0,0,92.78450830392843,0.010556815464729072,1,4462.63134017882,1
0,0,1,1,17,1,0,0,0,0,0,0,0,1,69.0,1149.65,1,0,0,0,0,1,0,63.86944444444445,0.014774258028071089,0,1173.0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.4,80.95,0,0,0,0,0,1,0,26.983333333333334,0.024405125076266014,0,90.8,0
0,0,1,0,48,1,1,1,1,1,0,1,0,1,96.9,4473.45,1,0,0,1,0,0,0,91.29489795918367,0.010727575456201321,2,4651.200000000001,0
0,0,0,0,52,1,0,1,0,1,0,0,0,0,53.75,2790.65,0,0,1,0,0,1,0,52.653773584905665,0.018626976877473896,1,2795.0,0
0,0,0,0,26,1,1,0,0,1,1,0,0,1,84.3,2281.6,1,0,0,0,0,0,1,84.5037037037037,0.011390519582931745,1,2191.7999999999997,0
1,0,1,1,10,1,1,1,1,0,0,1,0,0,70.3,676.15,0,0,1,0,0,1,0,61.46818181818182,0.014767776711216127,2,703.0,0
1,0,1,0,56,1,1,0,0,0,0,1,0,1,85.6,4902.8,1,0,0,0,0,0,0,86.01403508771931,0.011419715322810881,0,4793.599999999999,0
0,1,1,0,37,1,1,0,0,0,0,1,1,1,92.5,3473.4,1,0,0,0,0,1,0,91.40526315789474,0.01064932074602809,0,3422.5,1
0,0,1,0,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,0,0,1,0,0,0,1,68.28166666666667,0.014397618292296055,2,4076.8999999999996,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.805107944386894,164.51327342353198,0,1,0,0,0,0,0,19.16708401345422,0.04599654293675528,0,150.66607784270212,1
1,1,1,1,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,0,0,0,0,1,0,34.625,0.014234875444839857,0,69.25,1
0,0,0,0,22,1,1,0,1,0,0,0,0,1,79.2658212294697,1707.8742682684094,1,0,0,0,0,1,0,72.97674726854689,0.013127890520696017,1,1777.1618154857001,1
0,0,1,1,19,1,0,1,0,0,0,0,0,1,48.95,955.6,0,0,1,0,0,0,0,47.78,0.019862011289985364,1,930.0500000000001,0
1,0,0,0,42,1,0,0,1,0,0,0,0,1,49.55,2077.95,0,0,0,0,0,1,0,48.32441860465116,0.020202506072777123,1,2081.1,0
0,0,1,0,57,1,1,0,1,0,0,0,1,1,93.61699633262003,5434.597125057351,1,0,0,0,0,0,0,92.29783775342368,0.010648794445704558,1,5418.613408544904,1
0,0,1,0,60,0,0,0,1,1,1,1,1,1,60.2,3582.4,0,0,0,0,0,0,0,58.72786885245902,0.016743874532566837,2,3612.0,0
0,0,1,1,58,1,0,0,1,0,0,1,1,1,92.85,5305.05,1,0,0,0,0,1,0,89.91610169491526,0.010930918479848475,1,5385.299999999999,0
1,0,0,0,70,1,1,1,1,1,0,1,1,1,111.15,7737.55,1,0,0,1,0,0,1,108.97957746478873,0.009045622241892861,2,7780.5,0
0,0,0,1,8,0,0,0,0,0,0,0,0,0,24.107821396552122,216.78553674281562,0,0,0,0,0,0,0,22.50210318812567,0.040217361660995966,0,208.40856557758494,1
0,1,1,0,51,1,1,1,0,1,0,0,1,1,93.65,4839.15,1,0,1,0,0,0,0,93.06057692307692,0.01053686352695681,1,4776.150000000001,0
1,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,1,0,0,0,0,1,0,63.06666666666666,0.013178703215603585,0,394.75,1
0,0,1,1,1,1,0,0,0,0,0,0,0,1,70.65,70.65,1,0,0,0,0,0,1,35.325,0.013956734124214932,0,70.65,1
0,0,0,0,13,1,0,0,0,0,0,1,0,0,91.8044606743713,1261.3812337796096,1,0,0,0,0,0,0,85.3867261146891,0.01091531140282481,0,1264.1481552189423,1
0,0,0,0,24,1,1,0,1,0,0,0,0,1,80.25,1861.5,1,0,0,0,0,1,0,74.46,0.012885906040268456,1,1926.0,1
1,0,1,0,3,1,0,0,0,0,0,0,0,1,46.1,130.15,0,0,0,0,0,0,1,32.5375,0.022874571101791842,0,138.3,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0,1,0,0,0,0,1,10.15,0.046948356807511735,0,20.3,1
0,0,0,0,27,0,0,1,0,0,0,0,0,0,41.304073219822065,1067.4102032288115,0,0,0,0,0,0,0,39.03854489715879,0.02526180940242509,1,1086.9136609976294,1
0,0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,0,1,0,0,0,0,1,21.008333333333333,0.03935458480913027,0,96.75,1
1,0,0,0,35,1,0,0,0,1,1,1,1,1,99.25,3532.0,1,0,1,0,0,1,0,98.11111111111111,0.009906594961788848,1,3473.75,0
1,1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,1,0,0,0,0,0,1,71.60625,0.013081015086770733,0,1116.75,1
1,0,1,0,66,1,1,0,1,1,1,0,0,1,90.55,6130.95,1,0,1,0,0,0,0,91.50671641791044,0.010763297156695668,2,5976.3,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,24.55,1750.7,0,1,0,1,0,1,0,23.982191780821918,0.04110292858366159,0,1767.6000000000001,0
1,0,1,1,58,1,0,1,1,0,0,1,1,0,99.25,5846.65,1,0,1,0,1,0,0,99.0957627118644,0.009918514274965158,2,5756.5,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,20.005885449418237,138.331757544334,0,1,0,0,0,0,0,17.206321408634402,0.05051954257322771,0,140.831810184444,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,43.69515451045193,80.57028696021592,0,0,0,0,0,0,0,26.856762320071976,0.024527599846693098,0,87.39030902090386,1
0,1,0,0,16,1,0,0,0,0,0,0,0,0,83.5994863286366,1342.7336118722883,1,0,0,0,0,0,0,77.44660987687544,0.012173915473606049,0,1366.4431240939139,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,69.65,145.15,1,0,0,0,0,1,0,48.38333333333333,0.013684570646595963,0,139.3,1
0,0,1,0,12,1,0,0,0,0,0,0,0,0,75.62602689369027,890.99052482499,1,0,0,0,0,0,0,64.54710495665162,0.014357664023227192,0,967.7702450668327,1
1,1,1,0,1,1,0,0,0,0,0,0,0,0,46.0,46.0,0,0,0,0,0,1,0,23.0,0.02127659574468085,0,46.0,1
0,0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,253.8,0,1,1,0,0,1,0,18.12857142857143,0.05102040816326531,0,259.34999999999997,0
0,0,0,0,19,1,0,0,0,0,0,0,0,1,54.02933138376082,1047.7681315792802,0,0,0,0,1,0,0,51.31161788048662,0.018561574170550005,1,1049.4776003910388,1
0,1,0,0,9,1,1,0,0,1,0,1,1,1,100.5,918.6,1,0,0,0,0,1,0,91.86,0.0097868638538495,0,904.5,1
0,0,0,0,67,1,1,1,1,1,1,1,1,1,118.35,7804.15,1,0,1,0,0,0,0,114.76691176470588,0.008584075898605409,3,7929.45,1
1,1,1,0,65,1,1,0,0,1,0,1,1,1,106.22306530081582,6979.391490395707,1,0,1,0,0,0,0,105.60673352666159,0.009324668677691012,1,6914.011682481574,1
0,0,1,1,11,1,1,1,0,0,0,1,0,1,65.15,723.35,0,0,0,0,0,0,0,60.27916666666667,0.015186028853454821,1,716.6500000000001,0
0,0,0,0,36,1,0,0,0,0,0,0,1,0,83.34003450417006,3064.3004989153596,0,0,0,0,0,0,0,81.38129087616002,0.011966057252744706,1,3054.7043853306195,1
1,0,1,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,0,0,0,0,0,0,0,14.916666666666666,0.04371584699453552,1,58.1,0
0,1,0,0,21,1,0,0,0,1,0,1,1,1,96.8,2030.3,1,0,0,0,0,0,0,92.28636363636363,0.010338207059518534,0,2032.8,1
1,0,1,1,45,0,0,1,0,0,0,1,1,1,50.9,2333.85,0,0,0,0,0,0,0,50.73586956521739,0.01927318671434996,1,2290.5,0
1,1,0,0,20,1,0,0,0,0,0,0,1,1,81.45,1671.6,1,0,0,0,0,1,0,79.6,0.011957431543704412,0,1629.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.98980207943883,19.98980207943883,0,1,0,0,0,0,0,9.994901039719416,0.0476424422373396,0,19.98980207943883,1
0,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,1,0,0,0,0,1,0,93.38529411764705,0.010072078310408863,0,1580.0,1
0,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0,1,0,1,0,0,0,19.290441176470587,0.05103789754332508,0,1336.6499999999999,0
0,0,0,0,45,1,1,0,0,0,0,0,0,0,83.06663125136143,3703.3093318532865,1,0,0,0,0,0,0,81.83883234663458,0.012181744782148122,0,3680.080021249183,1
1,0,1,1,22,1,0,0,1,0,0,1,1,1,69.5,1498.2,0,0,1,0,0,0,0,65.13913043478261,0.014674493062966915,1,1529.0,1
0,0,0,0,17,1,0,0,0,1,1,0,1,1,82.87371176681756,1425.529428342438,0,0,0,0,0,0,0,75.8881206281447,0.012489655682094047,1,1474.0753901640032,1
0,0,1,1,71,1,1,0,1,1,0,1,1,1,106.0,7723.7,1,0,0,1,0,0,0,107.27361111111111,0.00919129545483967,1,7526.0,1
1,0,1,1,32,1,0,1,1,0,1,0,0,0,61.4,1864.65,0,0,0,0,0,0,0,56.50454545454546,0.017152198965508,3,1964.8,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.877728701712304,19.877728701712304,0,1,0,0,0,1,0,9.938864350856152,0.047897998458544616,0,19.877728701712304,1
0,0,0,0,52,1,0,0,0,0,0,0,0,0,19.65,1025.05,0,1,0,1,0,0,1,19.340566037735847,0.050679791433166026,0,1021.8,0
0,0,0,0,12,0,0,0,0,0,0,0,0,1,37.49899231211652,455.1423556379777,0,0,0,0,0,1,0,34.57787115744169,0.026953560537369005,0,456.77979846242334,1
0,1,0,0,2,1,0,0,0,0,0,0,0,1,44.19547878151302,92.73682312834305,0,0,0,0,0,1,0,30.912274376114347,0.021336533413839405,0,88.39095756302603,1
0,1,1,0,2,1,0,0,0,1,0,0,0,1,74.2,140.1,1,0,0,0,0,1,0,46.699999999999996,0.01417434443656981,0,148.4,0
1,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,1,0,0,0,1,0,18.905882352941177,0.04962779156327544,0,326.4,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,84.7900927804756,622.4961721157633,1,0,0,0,0,1,0,76.31464536734475,0.011496335315427337,0,606.3054834857301,1
0,0,0,0,43,1,1,0,0,1,0,0,0,0,95.14806102975409,4267.4195980784825,1,0,0,0,0,0,0,96.6645945874945,0.010294945984280976,0,4103.829405947391,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.45,82.7,0,0,0,0,0,1,0,27.566666666666666,0.02389486260454002,0,88.9,0
1,0,1,1,61,0,0,0,1,1,1,1,1,1,61.45,3751.15,0,0,0,1,0,0,0,60.502419354838715,0.016257345788414642,2,3748.4500000000003,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,0,0,0,0,0,0,1,22.45,0.02178649237472767,0,44.9,0
0,0,0,0,8,1,0,0,0,1,0,0,0,1,89.5013948198583,732.452754989071,1,0,0,0,0,1,0,79.628279277373,0.011194571680304716,0,733.0298924845486,1
0,0,1,0,16,1,1,0,0,0,0,0,0,1,75.4,1189.4,1,0,0,0,0,1,0,69.96470588235294,0.013440860215053762,0,1206.4,0
0,0,0,0,5,0,0,0,0,0,0,0,0,1,55.565151266791474,305.2413120853632,0,0,0,0,0,0,0,49.08881063857031,0.01754362098881677,0,288.04542954199883,1
0,0,0,0,59,1,1,0,1,0,0,0,1,1,93.48808612585776,5367.2747438425995,0,0,1,0,1,0,0,90.28537598040549,0.011038686201978863,1,5460.847762482506,1
0,0,0,1,13,1,0,0,0,0,0,0,0,0,44.0,659.35,0,0,0,0,0,0,1,47.096428571428575,0.019686529870523207,0,572.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.56719593224728,19.56719593224728,0,1,0,0,0,0,1,9.78359796612364,0.0486214734975,0,19.56719593224728,1
0,0,1,1,46,1,0,0,0,0,0,0,0,1,20.2,845.6,0,1,1,0,0,0,0,17.99148936170213,0.05433498700685093,0,929.1999999999999,0
0,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,1,0,1,1,0,0,19.878333333333334,0.0494261539750356,0,1138.7,0
1,0,1,0,7,1,0,0,0,1,0,1,0,1,86.25,587.1,1,0,0,0,0,1,0,73.3875,0.01190273762965482,0,603.75,1
0,0,1,1,53,1,1,0,0,1,1,1,1,1,78.75,3942.45,0,0,1,0,0,0,1,73.00833333333333,0.013440008114721881,1,4173.75,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,20.211705255294227,177.59369104196335,0,1,0,0,0,0,0,17.87588441077335,0.050028066451235025,0,180.6511944085339,1
0,1,0,0,66,1,1,0,1,1,1,1,1,0,110.9,7432.05,1,0,1,0,1,0,0,110.92611940298508,0.008879262214030579,2,7319.400000000001,1
0,0,0,0,54,1,0,0,0,1,0,1,1,0,108.57601252031236,6111.572662283942,1,0,0,0,0,0,0,109.84235469299409,0.00895217998182437,2,5933.002084502886,1
0,0,1,0,20,1,0,1,0,0,1,0,1,1,64.15,1274.45,0,0,1,0,0,0,1,60.688095238095244,0.01568074013093418,2,1283.0,0
1,1,0,0,43,1,0,1,1,0,1,1,1,1,108.15,4600.7,1,0,0,0,1,0,0,104.56136363636364,0.009344372731816503,3,4650.45,1
1,0,1,1,36,1,0,0,0,0,0,0,0,0,20.25,717.95,0,1,0,1,0,0,0,19.404054054054054,0.05007302315877321,0,729.0,0
1,1,1,0,42,1,1,1,0,1,0,1,1,1,105.2,4599.15,1,0,1,0,0,0,0,106.95697674418604,0.00913013706074802,1,4418.400000000001,0
0,0,0,0,5,1,0,0,0,0,0,0,0,1,57.954164030909084,323.14007685980164,0,0,0,0,0,0,1,47.626679800481696,0.017907270031871297,0,334.3962549975074,1
1,1,0,0,1,1,0,0,1,0,0,0,1,1,86.0,86.0,1,0,0,0,0,1,0,43.0,0.011494252873563218,1,86.0,1
0,1,1,0,34,1,0,1,0,0,1,1,0,0,90.15,3128.8,1,0,1,0,0,0,1,89.39428571428572,0.010863313949773148,2,3065.1000000000004,0
1,0,0,0,3,0,0,0,0,0,0,0,0,1,52.26948168680238,155.09030284871963,0,0,0,0,0,0,0,38.77257571217991,0.019219733969068554,1,156.80844506040714,1
0,0,0,0,49,1,1,0,1,1,0,1,1,1,103.83377214090343,5019.890617382511,1,0,0,0,0,0,0,98.64289672454073,0.009936928545055967,1,5180.469747123085,1
1,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,1,0,0,0,0,0,0,92.279,0.010617666496928461,0,4674.6,0
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.60233910631598,657.3274877042046,0,1,0,0,0,0,0,20.88751829395535,0.04629246636117698,0,597.3878779047052,1
1,0,1,0,54,1,0,0,0,0,0,0,0,0,20.05,1102.4,0,1,0,1,1,0,0,20.043636363636367,0.04893964110929853,0,1082.7,0
1,0,1,0,15,1,0,0,0,0,0,0,0,0,20.45,330.8,0,1,0,0,1,0,0,20.675,0.045207956600361664,0,306.75,0
0,1,0,0,30,1,1,0,1,0,0,0,0,0,89.97268813269903,2656.0378358908924,1,0,0,0,0,0,0,87.00318522363295,0.011306302721190124,1,2655.71446927549,1
1,0,1,1,16,1,0,1,0,1,0,1,1,0,100.7,1522.7,1,0,0,0,0,0,0,89.57058823529412,0.010500754741747062,1,1611.2,0
0,0,0,0,47,1,1,0,1,1,0,1,1,1,107.75557188880383,5121.837492390053,1,0,0,0,0,0,0,104.8876315332667,0.009337541545119234,1,5154.149822560975,1
0,0,0,0,72,0,0,1,1,1,1,1,1,1,65.55,4807.45,0,0,0,1,0,0,0,65.8554794520548,0.014973640154311681,3,4719.599999999999,0
0,0,0,0,16,1,0,0,0,0,0,0,0,1,77.92394566099944,1318.1048895141878,1,0,0,0,0,0,0,74.55809099423776,0.012677022444281495,0,1300.3384173360853,1
1,0,0,0,44,1,1,0,1,1,0,0,0,1,84.8,3862.55,1,0,0,0,0,0,0,85.83444444444444,0.011388489860361584,1,3731.2,1
1,0,0,0,37,0,0,0,0,1,0,0,0,0,31.569280463484038,1137.2995618925597,0,0,0,0,0,0,0,29.658811997724527,0.033162817937855256,0,1178.9560533596364,1
1,1,0,0,49,1,0,0,0,0,0,0,0,0,43.8,2106.05,0,0,0,0,0,0,1,42.121,0.023255262096295765,0,2146.2,0
1,0,1,0,47,1,0,1,0,1,0,1,0,1,66.05,3021.45,0,0,1,0,1,0,0,62.946875,0.01555029859881884,1,3104.35,0
0,0,0,0,12,1,1,0,0,0,0,0,0,0,25.0,316.2,0,1,0,0,0,1,0,24.323076923076922,0.03783102143757881,0,300.0,0
1,0,1,1,70,1,0,1,1,1,1,0,1,0,74.1,5222.3,0,0,1,0,1,0,0,73.55352112676057,0.013401489479830758,3,5187.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,0,0,0,0,1,0,0,21.975,0.022246941045606226,0,43.95,0
0,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,0,1,0,0,0,1,56.144444444444446,0.017307882504203342,2,2142.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,0,1,0,0,0,0,1,10.2,0.04672897196261683,0,20.4,0
0,1,1,0,27,0,0,0,0,0,0,0,1,0,36.5,1032.0,0,0,0,0,0,0,0,36.857142857142854,0.026137463697967087,0,985.5,1
0,1,0,0,15,1,0,0,0,0,0,0,0,1,74.83879714400447,1141.7688193647825,1,0,0,0,1,0,0,71.36055121029891,0.013126464624592138,0,1122.581957160067,1
1,1,0,0,55,1,1,0,0,1,0,1,1,1,100.0,5509.3,1,0,1,0,0,1,0,98.38035714285715,0.009981307732791317,0,5500.0,1
1,0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,0,0,0,1,0,1,0,59.65373134328358,0.016509079993996697,1,3943.5,0
0,0,1,0,32,1,1,0,0,0,0,1,0,1,96.84814424673236,3198.1148254343348,1,0,0,0,0,0,0,94.44595393030917,0.010310428634564129,0,3182.7323263846183,1
1,0,1,0,21,1,0,0,0,0,0,0,1,0,85.98079882806479,1814.7357136237467,1,0,0,0,0,1,0,81.89609379905667,0.011654060804034172,0,1819.112230896299,1
0,0,0,0,13,0,0,0,0,0,0,0,0,0,49.71777324158108,663.4984576549207,0,0,0,0,0,0,0,46.42928359198039,0.02007318454957021,0,659.0033197247432,1
0,0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,1,0,0,0,0,0,0,72.375,0.012650948821161587,0,874.5,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,0,1,0,0,0,0,1,9.9,0.04807692307692307,0,19.8,1
0,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,0,1,0,1,1,0,0,17.777083333333334,0.053782298608675325,0,450.8,0
0,0,1,1,69,1,0,0,0,0,0,0,0,1,20.55,1403.1,0,1,1,0,1,0,0,20.044285714285714,0.04914179901716402,0,1417.95,0
1,0,0,0,30,1,1,0,1,0,0,1,1,1,100.2,2983.8,1,0,0,0,0,1,0,96.25161290322582,0.010050924685071025,1,3006.0,1
0,1,1,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,1,0,0,0,0,1,0,37.2,0.01326259946949602,0,74.4,1
0,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,0,1,0,1,1,0,0,19.322340425531916,0.05059671121377111,0,883.1999999999999,0
0,0,1,0,13,1,1,0,0,1,0,1,1,1,75.3,989.45,0,0,1,0,0,0,1,70.675,0.013125347064465647,0,978.9,1
0,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,1,0,0,0,0,1,0,70.15384615384616,0.013143483023001095,0,977.4000000000001,0
0,0,1,0,61,1,1,1,0,1,1,0,1,0,75.35,4729.3,0,0,0,1,1,0,0,76.27903225806452,0.012895588017673296,2,4596.349999999999,0
1,0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,0,0,1,0,1,0,0,50.466911764705884,0.01951787925132911,1,3386.85,0
